,lon,lat
556,-93.2901335,44.9727807
557,-79.9903168,40.437001
558,-111.9036035,40.6500443
559,-84.9132228,39.8238146
560,-77.3559963,35.6066409
561,-96.6598029,34.7728483
562,-82.307009,32.595367
563,-75.173508,40.9953916
564,-82.3701933,36.3025374
565,-94.3747227,32.5574273
566,-82.5515891,27.3684622
567,-87.624743,41.871281
568,-72.216135,41.7194436
569,-80.6708733,28.169954
570,-88.1759052,39.4780293
571,-74.0608518,40.7354287
572,-84.301818,37.738514
573,-78.8793097,38.4719168
574,-83.624089,42.2506803
575,-71.0107748,42.2713976
576,-103.348034,34.179216
577,-119.0725636,43.5763685
578,-75.3710948,40.0507742
579,-76.3036388,36.8602849
580,-117.5854813,47.4906163
581,-82.68816,27.715886
582,-76.1788665,36.8425501
583,-90.3448329,38.5928115
584,-89.423378,43.060689
585,-80.115177,41.8721304
586,-81.6836991,30.3436839
587,-76.214596,36.282049
588,-76.589792,40.1503251
589,-87.945605,41.895871
590,-76.8153705,42.0967817
591,-79.5038882,36.1048749
592,-81.0482518,29.1880452
593,-112.4504426,34.6166691
594,-71.0656551,42.3520298
595,-71.1030087,42.3418196
596,-90.705783,42.508698
597,-81.8359796,36.7721935
598,-84.3239989,33.7925195
599,-118.4851591,34.0304146
600,-96.1801314,38.413778
601,-70.8426648,42.5519539
602,-121.3625795,38.6451516
603,-71.1246795,42.3765184
604,-87.6320876,41.8906341
605,-82.3905527,34.3305278
606,-89.267575,40.71398
607,-93.2629905,37.2198881
608,-76.307078,40.372754
609,-93.3049031,37.1816722
610,-82.3503365,27.9804771
611,-81.7061248,30.1888238
612,-81.945842,28.0528039
613,-82.7758933,27.9152737
614,-80.657432,28.1231888
615,-81.4267748,28.434801
616,-80.1032436,26.2338833
617,-81.4267748,28.434801
618,-82.497481,27.996472
619,-80.1094877,26.3907349
620,-73.2573625,41.1587639
621,-74.030864,40.8977928
622,-80.161015,39.482198
623,-93.624298,41.73667
624,-122.5163641,47.2801639
625,-96.9014236,35.4623548
626,-73.4287388,40.7525499
627,-118.2600172,34.0441931
628,-122.406456,37.7862786
629,-73.995082,40.747484
630,-86.2187194,32.3849572
631,-78.891717,35.076475
632,-74.112864,40.829519
633,-85.4841782,43.6834099
634,-80.0206987,36.9264771
635,-119.717472,34.4292763
636,-88.5891047,47.1265521
637,-71.07417,42.35531
638,-86.8036732,36.1672514
639,-71.789832,42.5882121
640,-121.9980494,36.9644346
